class1_high_balk,seed,average_utilization,overall_percent_serviced,total_served
0.6,67,0.8379280821917808,0.2675809586378692,9775
0.6,68,0.8401541095890411,0.26812645408512387,9796
0.6,69,0.8351027397260274,0.26752727073398014,9761
0.6,70,0.8412671232876713,0.27242755028536597,9833
0.6,71,0.8383561643835616,0.2688180917794652,9771
0.6,72,0.8440924657534247,0.26949092203631186,9841
0.6,73,0.8434075342465753,0.2702309760245789,9851
0.6,74,0.8369006849315068,0.2707883219766218,9776
0.6,75,0.8352739726027397,0.2652372659991293,9748
0.6,76,0.8418664383561644,0.26982297241663233,9831
0.6,77,0.8403253424657534,0.2666213829642712,9813
0.6,78,0.8392123287671233,0.26631704798652245,9801
0.6,79,0.8365582191780822,0.266373638373966,9757
0.6,80,0.8387842465753425,0.26745297185136646,9796
0.6,81,0.8394691780821918,0.26736291004281076,9805
0.6,82,0.8415239726027397,0.27120886389945426,9840
0.6,83,0.8387842465753425,0.2670290052985197,9777
0.6,84,0.842722602739726,0.2717958631355113,9842
0.6,85,0.8361301369863013,0.26867808181467817,9760
0.6,86,0.8422945205479452,0.26971033953577594,9842
0.6,87,0.84375,0.2672535593957179,9836
0.6,88,0.8413527397260274,0.26824473748873784,9825
0.6,89,0.846318493150685,0.2735841233864949,9898
0.6,90,0.8456335616438356,0.26829798803697663,9868
0.6,91,0.8428082191780822,0.2690036093186044,9838
0.6,92,0.842208904109589,0.2695387484231887,9829
0.6,93,0.8420376712328768,0.2685922157490222,9820
0.6,94,0.8408390410958904,0.2696921560035057,9847
0.6,95,0.8407534246575342,0.26865549205654754,9825
0.6,96,0.8406678082191781,0.2689925454944091,9815
0.6,97,0.8400684931506849,0.27080406577968763,9831
0.6,98,0.8448630136986301,0.2692223618776982,9853
0.6,99,0.842722602739726,0.2683126003756431,9857
0.6,100,0.8444349315068493,0.2686933740857985,9846
0.7,1,0.8382705479452055,0.2661228928765634,9788
0.7,2,0.8422945205479452,0.2694449779143461,9821
0.7,3,0.8387842465753425,0.26896836313617606,9777
0.7,4,0.8458047945205479,0.27073960276528036,9869
0.7,5,0.8436643835616439,0.26894591566232134,9841
0.7,6,0.8386130136986302,0.2699584170958059,9803
0.7,7,0.8379280821917808,0.2691408934707904,9790
0.7,8,0.8382705479452055,0.26898542755017874,9783
0.7,9,0.8334760273972602,0.2667487347832034,9751
0.7,10,0.8379280821917808,0.2662397820163488,9771
0.7,11,0.8385273972602739,0.2682151857127205,9792
0.7,12,0.8454623287671232,0.2707217231242617,9854
0.7,13,0.842722602739726,0.2652884978679765,9830
0.7,14,0.8445205479452055,0.2710495963091119,9870
0.7,15,0.8415239726027397,0.26906518221954095,9812
0.7,16,0.8392123287671233,0.2676498702717465,9800
0.7,17,0.8426369863013699,0.26881014873140857,9832
0.7,18,0.842208904109589,0.2697110239029611,9828
0.7,19,0.8398972602739726,0.2684415015869541,9811
0.7,20,0.8426369863013699,0.2696410453286533,9833
0.7,21,0.8401541095890411,0.26807253630918193,9801
0.7,22,0.8429794520547945,0.2709466512828965,9863
0.7,23,0.8425513698630137,0.26888366241864026,9832
0.7,24,0.8370719178082192,0.26745555646862246,9764
0.7,25,0.8440068493150685,0.2692894923387317,9877
0.7,26,0.8436643835616439,0.27270962194546916,9832
0.7,27,0.8394691780821918,0.26885731526688245,9802
0.7,28,0.8404965753424658,0.26989448230380303,9822
0.7,29,0.8415239726027397,0.26990968237845553,9832
0.7,30,0.84375,0.2703028972783143,9852
0.7,31,0.8399828767123287,0.2706739928762736,9803
0.7,32,0.8418664383561644,0.2687162125266204,9842
0.7,33,0.8441780821917808,0.26907641486254064,9856
0.7,34,0.8368150684931507,0.26852106101378437,9779
0.7,35,0.8397260273972603,0.2694772158512774,9799
0.7,36,0.8399828767123287,0.2693785682916118,9814
0.7,37,0.8413527397260274,0.2686020447214477,9826
0.7,38,0.8387842465753425,0.2667882020026121,9805
0.7,39,0.8434075342465753,0.2735474557921328,9854
0.7,40,0.8403253424657534,0.2682706766917293,9812
0.7,41,0.836472602739726,0.26711281070745696,9779
0.7,42,0.8319349315068493,0.2658831264896852,9705
0.7,43,0.846318493150685,0.2701653683203499,9884
0.7,44,0.851027397260274,0.2733504005285325,9930
0.7,45,0.8351883561643836,0.26610262008733626,9750
0.7,46,0.8401541095890411,0.27138781953637797,9799
0.7,47,0.8409246575342466,0.26863587834323416,9813
0.7,48,0.8382705479452055,0.26932592918407744,9797
0.7,49,0.8403253424657534,0.26575832272394834,9811
0.7,50,0.8413527397260274,0.26982732588464603,9829
0.7,51,0.8391267123287671,0.2688039457459926,9810
0.7,52,0.8386986301369863,0.26946058319795135,9786
0.7,53,0.8416095890410958,0.26844536781389244,9820
0.7,54,0.8456335616438356,0.2692412589319806,9872
0.7,55,0.8454623287671232,0.27171878440872055,9871
0.7,56,0.8430650684931507,0.26791785665714674,9850
0.7,57,0.8448630136986301,0.27458379578246395,9896
0.7,58,0.8428082191780822,0.2666486047141696,9842
0.7,59,0.8415239726027397,0.2697729267222466,9837
0.7,60,0.8410958904109589,0.26921497220777085,9832
0.7,61,0.8461472602739726,0.27223065250379364,9867
0.7,62,0.8405821917808219,0.27000990862049984,9810
0.7,63,0.8401541095890411,0.266688392808647,9820
0.7,64,0.8398972602739726,0.26822532130161336,9809
0.7,65,0.836986301369863,0.2690687880205896,9775
0.7,66,0.8406678082191781,0.2680344865218815,9824
0.7,67,0.834931506849315,0.26867974432444347,9752
0.7,68,0.8451198630136987,0.2682893700252642,9876
0.7,69,0.8392979452054794,0.2691105505593332,9815
0.7,70,0.8471746575342466,0.27275483764264846,9895
0.7,71,0.836472602739726,0.26877459478796883,9767
0.7,72,0.8393835616438357,0.2695702383898375,9804
0.7,73,0.8378424657534247,0.2691219686358518,9799
0.7,74,0.8378424657534247,0.268270627243581,9790
0.7,75,0.8357876712328767,0.2653299961913053,9753
0.7,76,0.8345034246575342,0.26563182016586645,9737
0.7,77,0.8338184931506849,0.26653898768809847,9742
0.7,78,0.8398116438356165,0.27019598141887247,9830
0.7,79,0.8404109589041096,0.2685453452140163,9825
0.7,80,0.8376712328767123,0.26945975744211687,9776
0.7,81,0.8404109589041096,0.26938921234757773,9809
0.7,82,0.8397260273972603,0.2701700409306925,9835
0.7,83,0.8397260273972603,0.2718841703117214,9821
0.7,84,0.8404109589041096,0.26868244629908333,9819
0.7,85,0.8385273972602739,0.2656977373606149,9817
0.7,86,0.8416952054794521,0.2685033791148899,9853
0.7,87,0.8458047945205479,0.272752359401733,9884
0.7,88,0.8446061643835616,0.2714560968896229,9862
0.7,89,0.8336472602739726,0.26818657415055897,9740
0.7,90,0.8398116438356165,0.2705101000358255,9816
0.7,91,0.8473458904109589,0.2703582171178562,9887
0.7,92,0.8457191780821918,0.2709002553331686,9867
0.7,93,0.8415239726027397,0.27064094107299913,9847
0.7,94,0.8444349315068493,0.27065089082274135,9859
0.7,95,0.8392123287671233,0.27046086884658826,9818
0.7,96,0.836986301369863,0.26776691564147626,9751
0.7,97,0.8383561643835616,0.2681477017476579,9789
0.7,98,0.8443493150684932,0.27141167083940904,9865
0.7,99,0.8401541095890411,0.2696675444371297,9831
0.7,100,0.8389554794520548,0.26973158981417755,9798
0.8,1,0.8321917808219178,0.2641022155770015,9715
0.8,2,0.8450342465753424,0.26800879073174705,9878
0.8,3,0.8422945205479452,0.27167853397361597,9844
0.8,4,0.8391267123287671,0.2672107877927608,9789
0.8,5,0.8445205479452055,0.2712004178234696,9866
0.8,6,0.8443493150684932,0.2698377904427883,9848
0.8,7,0.8394691780821918,0.26883519376868437,9802
0.8,8,0.8353595890410959,0.2673042143914068,9755
0.8,9,0.8444349315068493,0.27009338116493686,9863
0.8,10,0.8422945205479452,0.2702405498281787,9830
0.8,11,0.8428082191780822,0.26794323536621906,9837
0.8,12,0.8392979452054794,0.2665688432379555,9810
0.8,13,0.8352739726027397,0.2669828389714348,9739
0.8,14,0.8362157534246575,0.2664940727619567,9779
0.8,15,0.8420376712328768,0.26921072124221557,9813
0.8,16,0.8404965753424658,0.2674963237296444,9823
0.8,17,0.8409246575342466,0.26909798334064006,9821
0.8,18,0.8417808219178082,0.26922025371828523,9847
0.8,19,0.8398972602739726,0.2697670581117131,9809
0.8,20,0.8386130136986302,0.2678860339485014,9769
0.8,21,0.8418664383561644,0.27032822035296056,9834
0.8,22,0.8375856164383562,0.2669163682095306,9763
0.8,23,0.8386130136986302,0.2683962522601501,9797
0.8,24,0.8415239726027397,0.27155791100806004,9838
0.8,25,0.8388698630136986,0.27009734976972505,9794
0.8,26,0.8382705479452055,0.26811494945620906,9787
0.8,27,0.834931506849315,0.26699015818186805,9739
0.8,28,0.8448630136986301,0.2709547904520955,9853
0.8,29,0.8412671232876713,0.2691173257592309,9854
0.8,30,0.8366438356164384,0.26487352079035936,9759
0.8,31,0.8429794520547945,0.2707673669429224,9834
0.8,32,0.8409246575342466,0.270709407358449,9830
0.8,33,0.8380993150684931,0.2685858558138258,9787
0.8,34,0.8394691780821918,0.2679586704570304,9803
0.8,35,0.8425513698630137,0.2681431840470742,9843
0.8,36,0.8430650684931507,0.2693967872363676,9861
0.8,37,0.8413527397260274,0.26968973747016706,9831
0.8,38,0.8456335616438356,0.2700434628105951,9879
0.8,39,0.8398972602739726,0.26937421159436187,9823
0.8,40,0.8392123287671233,0.27187690264017267,9824
0.8,41,0.8388698630136986,0.26697005204785135,9797
0.8,42,0.8423801369863013,0.26917819454316805,9846
0.8,43,0.8419520547945205,0.2706704833204888,9834
0.8,44,0.8435787671232877,0.2706554271122216,9857
0.8,45,0.8386130136986302,0.2709827485946889,9786
0.8,46,0.8428938356164384,0.2709576310797064,9855
0.8,47,0.8428938356164384,0.2679179492767441,9835
0.8,48,0.8462328767123287,0.2707893799490369,9883
0.8,49,0.8481164383561643,0.27055673933234986,9904
0.8,50,0.8419520547945205,0.26881632206541956,9829
0.8,51,0.8392123287671233,0.2698548014519855,9813
0.8,52,0.8443493150684932,0.2651052730646159,9859
0.8,53,0.8446061643835616,0.27114872104843807,9869
0.8,54,0.8426369863013699,0.2710409363182157,9819
0.8,55,0.8367294520547945,0.2661294713344585,9776
0.8,56,0.8406678082191781,0.27327878889074414,9820
0.8,57,0.8393835616438357,0.26914750774121066,9822
0.8,58,0.8419520547945205,0.26878723287970707,9836
0.8,59,0.8428082191780822,0.26877459554000876,9835
0.8,60,0.8428082191780822,0.2687251104686051,9852
0.8,61,0.8377568493150684,0.26717432244329814,9789
0.8,62,0.8433219178082192,0.27373773862783785,9851
0.8,63,0.8375856164383562,0.2679386600333488,9802
0.8,64,0.8393835616438357,0.2667265991064618,9791
0.8,65,0.8417808219178082,0.26902843991451586,9819
0.8,66,0.8451198630136987,0.2700038337258338,9860
0.8,67,0.834332191780822,0.2698377540284623,9746
0.8,68,0.8391267123287671,0.2674431291255251,9805
0.8,69,0.8444349315068493,0.2705164678848889,9889
0.8,70,0.8403253424657534,0.2703311804314965,9836
0.8,71,0.8402397260273973,0.26797135516317716,9804
0.8,72,0.8402397260273973,0.2686718300993459,9817
0.8,73,0.8384417808219178,0.26949983474716316,9785
0.8,74,0.8389554794520548,0.26905003984501663,9791
0.8,75,0.8414383561643836,0.2682254720069846,9831
0.8,76,0.8415239726027397,0.2728054122996728,9839
0.8,77,0.8423801369863013,0.2702547089627944,9857
0.8,78,0.842208904109589,0.2682780445220428,9834
0.8,79,0.8410958904109589,0.2693961385731891,9837
0.8,80,0.8388698630136986,0.26841485779979746,9806
0.8,81,0.8372431506849315,0.26525674830782614,9758
0.8,82,0.8471746575342466,0.2732244965608685,9891
0.8,83,0.8428938356164384,0.27108483431871305,9858
0.8,84,0.8408390410958904,0.26747355795442157,9812
0.8,85,0.8368150684931507,0.26722246599385696,9744
0.8,86,0.8443493150684932,0.2708407576962088,9880
0.8,87,0.8462328767123287,0.27126885146828555,9875
0.8,88,0.8409246575342466,0.26894063627418824,9840
0.8,89,0.8327054794520548,0.26569665865909586,9733
0.8,90,0.8393835616438357,0.2657380558792445,9806
0.8,91,0.8402397260273973,0.2686816192560175,9823
0.8,92,0.8507705479452055,0.2712345982569735,9928
0.8,93,0.8421232876712329,0.26947483588621446,9852
0.8,94,0.8434931506849315,0.2666901484772949,9843
0.8,95,0.8393835616438357,0.26652920589272633,9824
0.8,96,0.8405821917808219,0.27015484653110705,9805
0.8,97,0.8469178082191781,0.26879561548688174,9907
0.8,98,0.8363869863013699,0.26694185506137064,9765
0.8,99,0.8438356164383561,0.26904748863449635,9824
0.8,100,0.8418664383561644,0.2701230083381491,9816
0.9,1,0.8381849315068494,0.26732322130074204,9799
0.9,2,0.8422945205479452,0.27135914287292207,9827
0.9,3,0.8431506849315068,0.2697444036998522,9857
0.9,4,0.8461472602739726,0.27045454545454545,9877
0.9,5,0.8464897260273972,0.2694698952879581,9882
0.9,6,0.8377568493150684,0.2697245179063361,9791
0.9,7,0.8338184931506849,0.2681041832833686,9748
0.9,8,0.8391267123287671,0.2700277953601013,9812
0.9,9,0.8396404109589041,0.2698447588954527,9821
0.9,10,0.8458904109589042,0.2711590148647907,9887
0.9,11,0.8394691780821918,0.2696650822870017,9815
0.9,12,0.8436643835616439,0.26869617355281805,9859
0.9,13,0.8375856164383562,0.26827128680300455,9786
0.9,14,0.8359589041095891,0.2686882546652031,9791
0.9,15,0.839041095890411,0.26982856196339344,9774
0.9,16,0.8422945205479452,0.26679160216192727,9823
0.9,17,0.8455479452054795,0.2719924967587101,9860
0.9,18,0.8435787671232877,0.26926016926016927,9863
0.9,19,0.8398972602739726,0.2692740496775079,9811
0.9,20,0.8386986301369863,0.268751889618778,9778
0.9,21,0.8451198630136987,0.26936946781772486,9860
0.9,22,0.8365582191780822,0.26949358020609465,9781
0.9,23,0.8388698630136986,0.2697400956096489,9818
0.9,24,0.8428082191780822,0.2726920736766414,9860
0.9,25,0.8376712328767123,0.26661222267592216,9794
0.9,26,0.848458904109589,0.2730784086519892,9898
0.9,27,0.8350171232876712,0.265229462681692,9744
0.9,28,0.8353595890410959,0.26607659946456863,9740
0.9,29,0.8403253424657534,0.2679043646574521,9827
0.9,30,0.8381849315068494,0.26634000272219954,9784
0.9,31,0.845291095890411,0.2698799135596466,9866
0.9,32,0.8405821917808219,0.26926247526929,9799
0.9,33,0.8392979452054794,0.2676960918283684,9795
0.9,34,0.8403253424657534,0.2687960149984947,9821
0.9,35,0.8419520547945205,0.269907127548497,9823
0.9,36,0.8404109589041096,0.2697469746974697,9808
0.9,37,0.8424657534246576,0.26773561278379704,9835
0.9,38,0.8446061643835616,0.27038144075465487,9860
0.9,39,0.8430650684931507,0.2718336692713367,9845
0.9,40,0.842208904109589,0.2689722996230126,9846
0.9,41,0.8393835616438357,0.2699072417494702,9806
0.9,42,0.8413527397260274,0.26892871801888085,9828
0.9,43,0.842722602739726,0.2703763691767096,9849
0.9,44,0.845291095890411,0.2683518099855637,9852
0.9,45,0.8351027397260274,0.2675166236192779,9736
0.9,46,0.8453767123287671,0.2713039650001376,9860
0.9,47,0.841181506849315,0.26658529970165445,9829
0.9,48,0.8375856164383562,0.2696867762214624,9781
0.9,49,0.8460616438356164,0.2706288721969406,9872
0.9,50,0.8435787671232877,0.27151916184174246,9848
0.9,51,0.8367294520547945,0.26625268948988207,9776
0.9,52,0.8410958904109589,0.27018932212238617,9833
0.9,53,0.8433219178082192,0.26973125496534534,9846
0.9,54,0.8473458904109589,0.2721740327688283,9884
0.9,55,0.842208904109589,0.26881131144845727,9810
0.9,56,0.8353595890410959,0.26760099832697953,9757
0.9,57,0.8391267123287671,0.2698473913283015,9796
0.9,58,0.8409246575342466,0.2698635027876191,9826
0.9,59,0.8441780821917808,0.2713783249065729,9876
0.9,60,0.8424657534246576,0.26906443313078227,9830
0.9,61,0.8392979452054794,0.26768062913003116,9803
0.9,62,0.8406678082191781,0.27043921244664737,9821
0.9,63,0.8471746575342466,0.2704105323536642,9900
0.9,64,0.8461472602739726,0.26874592479895676,9892
0.9,65,0.8383561643835616,0.2682017543859649,9784
0.9,66,0.8404965753424658,0.2691136531972677,9810
0.9,67,0.8434931506849315,0.26878928669035257,9835
0.9,68,0.8379280821917808,0.2656811499509964,9759
0.9,69,0.8413527397260274,0.2694063926940639,9853
0.9,70,0.8440924657534247,0.2701917011765351,9852
0.9,71,0.8397260273972603,0.26721477151675727,9783
0.9,72,0.8384417808219178,0.27063966356795044,9782
0.9,73,0.8404109589041096,0.2674393296332572,9830
0.9,74,0.8410958904109589,0.27318971507991663,9828
0.9,75,0.8379280821917808,0.26627251178377787,9773
0.9,76,0.8462328767123287,0.2704390457670291,9874
0.9,77,0.8383561643835616,0.2690808258291237,9801
0.9,78,0.8377568493150684,0.2657059893077153,9791
0.9,79,0.8391267123287671,0.2665199434844039,9809
0.9,80,0.8387842465753425,0.2685276679841897,9783
0.9,81,0.8381849315068494,0.26491052332349674,9785
0.9,82,0.8350171232876712,0.26940854114195567,9734
0.9,83,0.8353595890410959,0.2697277596775084,9769
0.9,84,0.8446061643835616,0.270283586992226,9874
0.9,85,0.8407534246575342,0.2701802669602312,9817
0.9,86,0.8363013698630137,0.26835770034077167,9765
0.9,87,0.8419520547945205,0.2705554943238179,9819
0.9,88,0.8404109589041096,0.2676248026566498,9832
0.9,89,0.8424657534246576,0.27174512181677873,9860
0.9,90,0.8376712328767123,0.26801381881991665,9775
0.9,91,0.8449486301369863,0.27198611837937586,9875
0.9,92,0.8428938356164384,0.27270967028103565,9859
0.9,93,0.8422945205479452,0.2692086920869209,9849
0.9,94,0.8435787671232877,0.2689252272665229,9851
0.9,95,0.8404109589041096,0.269055963202278,9827
0.9,96,0.8416952054794521,0.2717319360176503,9853
0.9,97,0.8408390410958904,0.270264329285047,9836
0.9,98,0.8398972602739726,0.268102670639368,9808
0.9,99,0.8420376712328768,0.26975761069477616,9827
0.9,100,0.8407534246575342,0.26865671641791045,9810
